Date,RARP,RP_naive,VT_naive
2019-03-27,-0.002910998504763857,-0.002910998504763857,-0.002910998504763857
2019-03-28,0.002238984497723448,0.002238984497723448,0.002238984497723448
2019-03-29,0.004226001329095902,0.004226001329095902,0.004226001329095902
2019-04-01,0.007268419003192881,0.007268419003192881,0.007268419003192881
2019-04-02,1.0195666338314764e-05,1.0195666338314764e-05,1.0195666338314764e-05
2019-04-03,0.0013552928033171206,0.0013552928033171206,0.0013552928033171206
2019-04-04,0.0013162547799920508,0.0013162547799920508,0.0013162547799920508
2019-04-05,0.002922842443365185,0.002922842443365185,0.002922842443365185
2019-04-08,0.0006726501370341951,0.0006726501370341951,0.0006726501370341951
2019-04-09,-0.003910530586210231,-0.003910530586210231,-0.003910530586210231
2019-04-10,0.002233198860499073,0.002233198860499073,0.002233198860499073
2019-04-11,2.4861283136680356e-05,2.4861283136680356e-05,2.4861283136680356e-05
2019-04-12,0.00430355321567382,0.00430355321567382,0.00430355321567382
2019-04-15,-0.0004131938275287887,-0.0004131938275287887,-0.0004131938275287887
2019-04-16,0.00033436418966611753,0.00033436418966611753,0.00033436418966611753
2019-04-17,-0.0014987096170903688,-0.0014987096170903688,-0.0014987096170903688
2019-04-18,0.0010436380082371212,0.0010436380082371212,0.0010436380082371212
2019-04-22,0.0006816068090885386,0.0006816068090885386,0.0006816068090885386
2019-04-23,0.00593216206396807,0.00593216206396807,0.00593216206396807
2019-04-24,-0.001484313854931572,-0.001484313854931572,-0.001484313854931572
2019-04-25,-0.00025086032950239086,-0.00025086032950239086,-0.00025086032950239086
2019-04-26,0.0031693415389770947,0.0031693415389770947,0.0031693415389770947
2019-04-29,0.0007423036060533252,0.0007423036060533252,0.0007423036060533252
2019-04-30,0.000658204278545372,0.000658204278545372,0.000658204278545372
2019-05-01,-0.0052325554356919025,-0.0052325554356919025,-0.0052325554356919025
2019-05-02,-0.0015007794714106699,-0.0015007794714106699,-0.0015007794714106699
2019-05-03,0.007021164264619308,0.007021164264619308,0.007021164264619308
2019-05-06,-0.003289018450201184,-0.003289018450201184,-0.003289018450201184
2019-05-07,-0.012502433713757569,-0.012502433713757569,-0.012502433713757569
2019-05-08,-0.0012102491924871651,-0.0012102491924871651,-0.0012102491924871651
2019-05-09,-0.002234941761961189,-0.002234941761961189,-0.002234941761961189
2019-05-10,0.0027440014569964553,0.0027440014569964553,0.0027440014569964553
2019-05-13,-0.018046866101197306,-0.018046866101197306,-0.018046866101197306
2019-05-14,0.006010290687688382,0.006010290687688382,0.006010290687688382
2019-05-15,0.004348717468125222,0.004348717468125222,0.004348717468125222
2019-05-16,0.006596029296451617,0.006596029296451617,0.006596029296451617
2019-05-17,-0.0044245236834221675,-0.0044245236834221675,-0.0044245236834221675
2019-05-20,-0.00518588439617018,-0.00518588439617018,-0.00518588439617018
2019-05-21,0.00661267823492736,0.0066036023970942785,0.0066036023970942785
2019-05-22,-0.0022627138911197166,-0.0023782129280890216,-0.0023782129280890216
2019-05-23,-0.009588553793025768,-0.011345302369355341,-0.011345302369355341
2019-05-24,0.0010821150176298035,0.0012771951197596374,0.0012771951197596374
2019-05-28,-0.006728760000208212,-0.0078767813976341,-0.0078767813976341
2019-05-29,-0.005548728133784664,-0.00652356869961376,-0.00652356869961376
2019-05-30,0.0016770181399976992,0.0019325588938335257,0.0019325588938335257
2019-05-31,-0.010626564200362766,-0.01305009028388349,-0.01305009028388349
2019-06-03,-0.0022152565234463853,-0.0027690706543079813,-0.0027690706543079813
2019-06-04,0.01696474166486226,0.021205927081077824,0.021205927081077824
2019-06-05,0.006502981583050627,0.008128726978813283,0.008128726978813283
2019-06-06,0.004893472540803856,0.00611684067600482,0.00611684067600482
2019-06-07,0.008354383397807653,0.010442979247259565,0.010442979247259565
2019-06-10,0.0037193760598128733,0.004649220074766092,0.004649220074766092
2019-06-11,-0.00027995316636122427,-0.0003499414579515303,-0.0003499414579515303
2019-06-12,-0.0016317262617896234,-0.002039657827237029,-0.002039657827237029
2019-06-13,0.0032712084022797684,0.00408901050284971,0.00408901050284971
2019-06-14,-0.0012902494289221524,-0.0016128117861526903,-0.0016128117861526903
2019-06-17,0.0007450523458821579,0.0009313154323526973,0.0009313154323526973
2019-06-18,0.007736391674376364,0.009670489592970455,0.009670489592970455
2019-06-19,0.0023845734344192238,0.0029807167930240297,0.0029807167930240297
2019-06-20,0.007542084268698801,0.009427605335873501,0.009427605335873501
2019-06-21,-0.0010080130237824392,-0.001260016279728049,-0.001260016279728049
2019-06-24,-0.0013867107684696124,-0.0017333884605870153,-0.0017333884605870153
2019-06-25,-0.007633420512310352,-0.00954177564038794,-0.00954177564038794
2019-06-26,-0.0009877565430429058,-0.0012346956788036323,-0.0012346956788036323
2019-06-27,0.0030527086340725873,0.003815885792590734,0.003815885792590734
2019-06-28,0.0045927534724796715,0.005740941840599589,0.005740941840599589
2019-07-01,0.006114414888762809,0.007643018610953511,0.007643018610953511
2019-07-02,0.002339077821591218,0.0029238472769890222,0.0029238472769890222
2019-07-03,0.006114476528546931,0.007643095660683663,0.007643095660683663
2019-07-05,-0.001446027363638791,-0.0018075342045484888,-0.0018075342045484888
2019-07-08,-0.003877738408098708,-0.0048471730101233845,-0.0048471730101233845
2019-07-09,0.0009886344467631147,0.0012357930584538934,0.0012357930584538934
2019-07-10,0.003600437548865898,0.0045005469360823724,0.0045005469360823724
2019-07-11,0.0018260956631593217,0.002282619578949152,0.002282619578949152
2019-07-12,0.003687627441652808,0.0046095343020660096,0.0046095343020660096
2019-07-15,0.00014068298270757397,0.00017585372838446744,0.00017585372838446744
2019-07-16,-0.0027276676440081363,-0.00340958455501017,-0.00340958455501017
2019-07-17,-0.00524213237287512,-0.006552665466093899,-0.006552665466093899
2019-07-18,0.002860478167055192,0.0035755977088189894,0.0035755977088189894
2019-07-19,-0.004956711571875161,-0.006195889464843951,-0.006195889464843951
2019-07-22,0.0022597613489999447,0.002824701686249931,0.002824701686249931
2019-07-23,0.005459316111421231,0.006824145139276538,0.006824145139276538
2019-07-24,0.003741754250781071,0.0046771928134763385,0.0046771928134763385
2019-07-25,-0.004221037186880494,-0.005276296483600618,-0.005276296483600618
2019-07-26,0.00588842861662613,0.007360535770782661,0.007360535770782661
2019-07-29,-0.0012939375432452493,-0.0016174219290565617,-0.0016174219290565617
2019-07-30,-0.0020655882976356567,-0.0025819853720445707,-0.0025819853720445707
2019-07-31,-0.008756165561711526,-0.010945206952139408,-0.010945206952139408
2019-08-01,-0.007231622055044795,-0.009039527568805994,-0.009039527568805994
2019-08-02,-0.005847510831652159,-0.007309388539565198,-0.007309388539565198
2019-08-05,-0.02418414573575589,-0.030230182169694864,-0.030230182169694864
2019-08-06,0.01034641912893335,0.012933023911166686,0.012933023911166686
2019-08-07,0.000613265867087165,0.0007628340590476146,0.0007628340590476146
2019-08-08,0.01487076997349206,0.01844815343527234,0.01844815343527234
2019-08-09,-0.005310874506925956,-0.006615045947215973,-0.006615045947215973
2019-08-12,-0.009915047292732028,-0.01199254267318784,-0.01199254267318784
2019-08-13,0.01201467701384118,0.014466164580563743,0.014466164580563743
2019-08-14,-0.023784281963628473,-0.028307228594405084,-0.028307228594405084
2019-08-15,0.0019689893585443487,0.0023049881849198425,0.0023049881849198425
2019-08-16,0.011458446537795909,0.012997066667741211,0.012997066667741211
2019-08-19,0.00962654045151794,0.010910972909606225,0.010910972909606225
2019-08-20,-0.006356972249692206,-0.007134089224243946,-0.007134089224243946
2019-08-21,0.006570383645882316,0.007310000677637788,0.007310000677637788
2019-08-22,-0.0004049623674227121,-0.00044948504782887265,-0.00044948504782887265
2019-08-23,-0.021031104898270314,-0.023278209862554668,-0.023278209862554668
2019-08-26,0.008738490184638436,0.009735682843759986,0.009735682843759986
2019-08-27,-0.002566657440445397,-0.0027379017366667324,-0.0027379017366667324
2019-08-28,0.005219321224450369,0.0055203688794628345,0.0055203688794628345
2019-08-29,0.010085985952875376,0.010663521745343681,0.010663521745343681
2019-08-30,0.0005140646079013323,0.0005386817701943341,0.0005386817701943341
2019-09-03,-0.005538407466148244,-0.005791971482962155,-0.005791971482962155
2019-09-04,0.008626980222737047,0.009040905916977664,0.009040905916977664
2019-09-05,0.010340730337407678,0.010809491275482551,0.010809491275482551
2019-09-06,0.0007281526435015452,0.0007530293799142242,0.0007530293799142242
2019-09-09,-7.521174311975187e-05,-7.753182501225541e-05,-7.753182501225541e-05
2019-09-10,0.00025780194074442875,0.0002657319524328779,0.0002657319524328779
2019-09-11,0.005762937861109663,0.005940056548588166,0.005940056548588166
2019-09-12,0.002300013022586711,0.0023705404749212416,0.0023705404749212416
2019-09-13,-0.0005797415015720731,-0.0005963035434022765,-0.0005963035434022765
2019-09-16,-0.0025124103330853133,-0.0025843835188412187,-0.0025843835188412187
2019-09-17,0.0020627402979698675,0.002129343523552908,0.002129343523552908
2019-09-18,0.00027410662741402805,0.000282756714459298,0.000282756714459298
2019-09-19,1.597961754384869e-05,1.5998401191744612e-05,1.5998401191744612e-05
2019-09-20,-0.003926079283904471,-0.004055343138153419,-0.004055343138153419
2019-09-23,-7.755249426253386e-05,-8.073953646681165e-05,-8.073953646681165e-05
2019-09-24,-0.006761591170841541,-0.006975297294851614,-0.006975297294851614
2019-09-25,0.004911748193570986,0.005082432783138465,0.005082432783138465
2019-09-26,-0.001945496807690006,-0.0020066954989036555,-0.0020066954989036555
2019-09-27,-0.004264427663303394,-0.0044101773012555755,-0.0044101773012555755
2019-09-30,0.004027928172199324,0.00416245600299197,0.00416245600299197
2019-10-01,-0.009867301556330688,-0.010373910814287419,-0.010373910814287419
2019-10-02,-0.014452323350114683,-0.015179626417076902,-0.015179626417076902
2019-10-03,0.006352243819092962,0.006601498364229405,0.006601498364229405
2019-10-04,0.011293428191407884,0.011514262379576671,0.011514262379576671
2019-10-07,-0.003590681818945285,-0.0037925662653065335,-0.0037925662653065335
2019-10-08,-0.012546527641688244,-0.013132239730902247,-0.013132239730902247
2019-10-09,0.007250637211876665,0.007587541379181573,0.007587541379181573
2019-10-10,0.005116161929426256,0.005298305227180564,0.005298305227180564
2019-10-11,0.008703663739031243,0.00899116434626678,0.00899116434626678
2019-10-14,-0.0011104653385750397,-0.001149150702383915,-0.001149150702383915
2019-10-15,0.007925156301190839,0.008170807954964438,0.008170807954964438
2019-10-16,-0.0016012356425548547,-0.0016532829320713642,-0.0016532829320713642
2019-10-17,0.002207217575819698,0.002285721482393932,0.002285721482393932
2019-10-18,-0.003141636567839612,-0.003254340724212873,-0.003254340724212873
2019-10-21,0.0054784912842677615,0.005697341285966084,0.005697341285966084
2019-10-22,-0.002860039406701276,-0.0029824183845106656,-0.0029824183845106656
2019-10-23,0.002274482676664036,0.002361273913032279,0.002361273913032279
2019-10-24,0.001534883727336478,0.0016141412661705313,0.0016141412661705313
2019-10-25,0.0032515436085247987,0.0034106059206450387,0.0034106059206450387
2019-10-28,0.004452655932894345,0.004811552176029969,0.004811552176029969
2019-10-29,-0.0006662015651841103,-0.0007223519456104623,-0.0007223519456104623
2019-10-30,0.002598471520686019,0.002815152730387276,0.002815152730387276
2019-10-31,-0.0024219509076317536,-0.0026434493648694705,-0.0026434493648694705
2019-11-01,0.007692744447717815,0.008400437917614162,0.008400437917614162
2019-11-04,0.002957796644250266,0.0032252639888353295,0.0032252639888353295
2019-11-05,-0.0009491221694560182,-0.001030533939823883,-0.001030533939823883
2019-11-06,0.0005618004738309424,0.0006099995206678173,0.0006099995206678173
2019-11-07,0.00218110019542479,0.002368690393817467,0.002368690393817467
2019-11-08,0.0020459225160934127,0.0022196275483227367,0.0022196275483227367
2019-11-11,-0.0015715163306708746,-0.0017156790061036273,-0.0017156790061036273
2019-11-12,0.0012507386410106848,0.0013634165989335068,0.0013634165989335068
2019-11-13,0.0005690252560938803,0.0006243430730894638,0.0006243430730894638
2019-11-14,0.0006693540915648556,0.0007344257788837171,0.0007344257788837171
2019-11-15,0.006132823022377921,0.006729506804336993,0.006729506804336993
2019-11-18,0.0004024210582485921,0.00044347459529633595,0.00044347459529633595
2019-11-19,-0.00047421607975479675,-0.0005228833204269481,-0.0005228833204269481
2019-11-20,-0.003010605136752531,-0.003320679096441377,-0.003320679096441377
2019-11-21,-0.0012672048689509553,-0.001400770104159623,-0.001400770104159623
2019-11-22,0.001738059153900906,0.00192411557270186,0.00192411557270186
2019-11-25,0.005983401509973874,0.00662350213591326,0.00662350213591326
2019-11-26,0.001754530915951591,0.0019479659695788142,0.0019479659695788142
2019-11-27,0.0033325885002398084,0.0036902993312398586,0.0036902993312398586
2019-11-29,-0.003215428983990876,-0.003568104191640899,-0.003568104191640899
2019-12-02,-0.0069347869551720015,-0.007687985346997825,-0.007687985346997825
2019-12-03,-0.005328180206434752,-0.005907201410942078,-0.005907201410942078
2019-12-04,0.0050429260870160425,0.005557207531235049,0.005557207531235049
2019-12-05,0.00119930154130401,0.0013180019131823779,0.0013180019131823779
2019-12-06,0.007275396824340419,0.007981953090607057,0.007981953090607057
2019-12-09,-0.002534266947580477,-0.0027837080621697765,-0.0027837080621697765
2019-12-10,-0.0008780289351861371,-0.0009626134630992806,-0.0009626134630992806
2019-12-11,0.002323150023480025,0.0025447065921285652,0.0025447065921285652
2019-12-12,0.006830933900444336,0.007507606416629243,0.007507606416629243
2019-12-13,5.8063320172152547e-05,6.307778981565872e-05,6.307778981565872e-05
2019-12-16,0.005697888754033898,0.006251175524344251,0.006251175524344251
2019-12-17,0.0002681888227684226,0.0002943195094745897,0.0002943195094745897
2019-12-18,-0.0003459149124182659,-0.00038112293287958664,-0.00038112293287958664
2019-12-19,0.003559503057492464,0.003919758766921827,0.003919758766921827
2019-12-20,0.003946076643467223,0.004346540283636895,0.004346540283636895
2019-12-23,0.000692614971438843,0.0007590754815422167,0.0007590754815422167
2019-12-24,-0.00015637384197475512,-0.00017664140905857985,-0.00017664140905857985
2019-12-26,0.004092049928043196,0.00457178708717113,0.00457178708717113
2019-12-27,2.7187311725640485e-05,-4.089961581852359e-06,-4.089961581852359e-06
2019-12-30,-0.004638076863479057,-0.00561567123729846,-0.00561567123729846
2019-12-31,0.0023533525153524694,0.00287704664526107,0.00287704664526107
2020-01-02,0.006675116289852668,0.008120546344577992,0.008120546344577992
2020-01-03,-0.005667927491963098,-0.007084909364953873,-0.007084909364953873
2020-01-06,0.0028217161554181303,0.003527145194272663,0.003527145194272663
2020-01-07,-0.0022457400676756836,-0.002807175084594604,-0.002807175084594604
2020-01-08,0.003912378788513138,0.004890473485641422,0.004890473485641422
2020-01-09,0.005306571293525054,0.006633214116906316,0.006633214116906316
2020-01-10,-0.002287409990005074,-0.002859262487506342,-0.002859262487506342
2020-01-13,0.005561595236747508,0.006951994045934384,0.006951994045934384
2020-01-14,-0.0012125446695165467,-0.0015156808368956831,-0.0015156808368956831
2020-01-15,0.0014947601949501178,0.0018684502436876471,0.0018684502436876471
2020-01-16,0.006665397937786111,0.008331747422232638,0.008331747422232638
2020-01-17,0.003083778597986964,0.0038547232474837045,0.0038547232474837045
2020-01-21,-0.0021244002956677835,-0.002655500369584729,-0.002655500369584729
2020-01-22,0.00023122743734518283,0.0002890342966814785,0.0002890342966814785
2020-01-23,0.000912260954686417,0.001140326193358021,0.001140326193358021
2020-01-24,-0.007266631540954905,-0.00908328942619363,-0.00908328942619363
2020-01-27,-0.012684601885474933,-0.015855752356843666,-0.015855752356843666
2020-01-28,0.008002706800282056,0.01000338350035257,0.01000338350035257
2020-01-29,-0.0006938001148682816,-0.0008672501435853519,-0.0008672501435853519
2020-01-30,0.002503565544168396,0.0031294569302104946,0.0031294569302104946
2020-01-31,-0.014291554857089751,-0.017864443571362187,-0.017864443571362187
2020-02-03,0.005782740608985648,0.00722842576123206,0.00722842576123206
2020-02-04,0.01189545273400512,0.014869315917506398,0.014869315917506398
2020-02-05,0.008950222927178687,0.011187778658973357,0.011187778658973357
2020-02-06,0.002656124045601871,0.0033201550570023386,0.0033201550570023386
2020-02-07,-0.004332392807567942,-0.005415491009459927,-0.005415491009459927
2020-02-10,0.005839752096458995,0.007299690120573743,0.007299690120573743
2020-02-11,0.0013496389488025784,0.001687048686003223,0.001687048686003223
2020-02-12,0.005153482484162453,0.006441853105203066,0.006441853105203066
2020-02-13,-0.0013054210879914763,-0.0016317763599893453,-0.0016317763599893453
2020-02-14,0.0014734688787882535,0.0018418360984853166,0.0018418360984853166
2020-02-18,-0.002339371188918449,-0.002924213986148061,-0.002924213986148061
2020-02-19,0.0037557986274279645,0.004694748284284955,0.004694748284284955
2020-02-20,-0.003058253942397471,-0.0038228174279968385,-0.0038228174279968385
2020-02-21,-0.008459047386256203,-0.010573809232820253,-0.010573809232820253
2020-02-24,-0.027270463536352454,-0.034088079420440565,-0.034088079420440565
2020-02-25,-0.024598323500282505,-0.03074790437535313,-0.03074790437535313
2020-02-26,-0.0030285578588234332,-0.003802748561948708,-0.003802748561948708
2020-02-27,-0.0361345090818098,-0.043641571028665276,-0.043641571028665276
2020-02-28,-0.006617970487722147,-0.008288207405140266,-0.008288207405140266
2020-03-02,0.03600869501553063,0.03842337192861107,0.03842337192861107
2020-03-03,-0.022824900216322337,-0.02458615611916349,-0.02458615611916349
2020-03-04,0.03169293294648645,0.03169293294648645,0.03169293294648645
2020-03-05,-0.025733544051560805,-0.025733544051560805,-0.025733544051560805
2020-03-06,-0.011932785230541398,-0.011932785230541398,-0.011932785230541398
2020-03-09,-0.05216857321624281,-0.05216857321624281,-0.05216857321624281
2020-03-10,0.03155089931762699,0.03155089931762699,0.03155089931762699
2020-03-11,-0.02710903016540051,-0.02710903016540051,-0.02710903016540051
2020-03-12,-0.05114337472572904,-0.05114337472572904,-0.05114337472572904
2020-03-13,0.043023904505172086,0.043023904505172086,0.043023904505172086
2020-03-16,-0.0522762043766288,-0.0522762043766288,-0.0522762043766288
2020-03-17,0.021368738529701167,0.021368738529701167,0.021368738529701167
2020-03-18,-0.016669163853045964,-0.016669163853045964,-0.016669163853045964
2020-03-19,0.0014233575114691091,0.0014233575114691091,0.0014233575114691091
2020-03-20,-0.01318610099824813,-0.01318610099824813,-0.01318610099824813
2020-03-23,-0.008843997118843285,-0.008843997118843285,-0.008843997118843285
2020-03-24,0.026321343207161133,0.026321343207161133,0.026321343207161133
2020-03-25,0.003341079376079725,0.003341079376079725,0.003341079376079725
2020-03-26,0.01664596573528505,0.01664596573528505,0.01664596573528505
2020-03-27,-0.009415335987249598,-0.009415335987249598,-0.009415335987249598
2020-03-30,0.00882821087153187,0.00882821087153187,0.00882821087153187
2020-03-31,-0.004298716966914975,-0.004298716966914975,-0.004298716966914975
2020-04-01,-0.011932505974875015,-0.011932505974875015,-0.011932505974875015
2020-04-02,0.005956843809046404,0.005956843809046404,0.005956843809046404
2020-04-03,-0.003981356802779735,-0.003981356802779735,-0.003981356802779735
2020-04-06,0.01767698306767806,0.01767698306767806,0.01767698306767806
2020-04-07,-0.00042049586536893634,-0.00042049586536893634,-0.00042049586536893634
2020-04-08,0.00845954564520692,0.00845954564520692,0.00845954564520692
2020-04-09,0.0036326617452057076,0.0036326617452057076,0.0036326617452057076
2020-04-13,-0.002548442748338594,-0.002548442748338594,-0.002548442748338594
2020-04-14,0.00754618918623484,0.00754618918623484,0.00754618918623484
2020-04-15,-0.005582711944498739,-0.005582711944498739,-0.005582711944498739
2020-04-16,0.0014452377353899898,0.0014452377353899898,0.0014452377353899898
2020-04-17,0.006573821266980874,0.006573821266980874,0.006573821266980874
2020-04-20,-0.004485397540671376,-0.004485397540671376,-0.004485397540671376
2020-04-21,-0.007712972270424038,-0.007712972270424038,-0.007712972270424038
2020-04-22,0.005603308319975879,0.005603308319975879,0.005603308319975879
2020-04-23,-0.00013314674009721165,-0.00013314674009721165,-0.00013314674009721165
2020-04-24,0.0033912270590169694,0.0033912270590169694,0.0033912270590169694
2020-04-27,0.00358418660751039,0.00358418660751039,0.00358418660751039
2020-04-28,-0.001288440243299074,-0.001288440243299074,-0.001288440243299074
2020-04-29,0.006424640206178188,0.006424640206178188,0.006424640206178188
2020-04-30,-0.00226694164331984,-0.00226694164331984,-0.00226694164331984
2020-05-01,-0.0069448884006353875,-0.0069448884006353875,-0.0069448884006353875
2020-05-04,0.0010340398230579396,0.0010340398230579396,0.0010340398230579396
2020-05-05,0.002187731957594232,0.002187731957594232,0.002187731957594232
2020-05-06,-0.0017023938467306083,-0.0017023938467306083,-0.0017023938467306083
2020-05-07,0.002778856270037937,0.002778856270037937,0.002778856270037937
2020-05-08,0.004063908538936189,0.004063908538936189,0.004063908538936189
2020-05-11,3.211723079270514e-05,3.211723079270514e-05,3.211723079270514e-05
2020-05-12,-0.005021622318087201,-0.005021622318087201,-0.005021622318087201
2020-05-13,-0.0042725480278570935,-0.0042725480278570935,-0.0042725480278570935
2020-05-14,0.0027731414127930426,0.0027731414127930426,0.0027731414127930426
2020-05-15,0.0009469997583886602,0.0009469997583886602,0.0009469997583886602
2020-05-18,0.007490899957600353,0.007490899957600353,0.007490899957600353
2020-05-19,-0.002546379594578481,-0.002546379594578481,-0.002546379594578481
2020-05-20,0.003967820418329974,0.003967820418329974,0.003967820418329974
2020-05-21,-0.0018743729227678257,-0.0018743729227678257,-0.0018743729227678257
2020-05-22,0.0005638086718972127,0.0005638086718972127,0.0005638086718972127
2020-05-26,0.002928699219758702,0.002928699219758702,0.002928699219758702
2020-05-27,0.0035292938231211114,0.0035292938231211114,0.0035292938231211114
2020-05-28,-0.0005056929466949223,-0.0005056929466949223,-0.0005056929466949223
2020-05-29,0.0011493542541711468,0.0011493542541711468,0.0011493542541711468
2020-06-01,0.0008965880247306366,0.0008965880247306366,0.0008965880247306366
2020-06-02,0.0019580195421568555,0.0019580195421568555,0.0019580195421568555
2020-06-03,0.0032458375890261353,0.0032458375890261353,0.0032458375890261353
2020-06-04,-0.000807826096136739,-0.000807826096136739,-0.000807826096136739
2020-06-05,0.0061889344357277,0.0061889344357277,0.0061889344357277
2020-06-08,0.0028626607164465756,0.0028626607164465756,0.0028626607164465756
2020-06-09,-0.0018669066814315587,-0.0018669066814315587,-0.0018669066814315587
2020-06-10,-0.0012692543340248829,-0.0012692543340248829,-0.0012692543340248829
2020-06-11,-0.014470489663464413,-0.014470489663464413,-0.014470489663464413
2020-06-12,0.0030894603573919867,0.0030894603573919867,0.0030894603573919867
2020-06-15,0.0019375266373725139,0.0019375266373725139,0.0019375266373725139
2020-06-16,0.004392939063902088,0.004392939063902088,0.004392939063902088
2020-06-17,-0.0008433561644236807,-0.0008433561644236807,-0.0008433561644236807
2020-06-18,0.00013857946858082294,0.00013857946858082294,0.00013857946858082294
2020-06-19,-0.0013225312874971282,-0.0013225312874971282,-0.0013225312874971282
2020-06-22,0.0015127977067578406,0.0015127977067578406,0.0015127977067578406
2020-06-23,0.0010047572200957142,0.0010047572200957142,0.0010047572200957142
2020-06-24,-0.006122239279217531,-0.006122239279217531,-0.006122239279217531
2020-06-25,0.0025471340070108497,0.0025471340070108497,0.0025471340070108497
2020-06-26,-0.005721791246812441,-0.005721791246812441,-0.005721791246812441
2020-06-29,0.0033999330022574485,0.0033999330022574485,0.0033999330022574485
2020-06-30,0.0035609184611263504,0.0035609184611263504,0.0035609184611263504
2020-07-01,0.0011658680148715947,0.0011658680148715947,0.0011658680148715947
2020-07-02,0.0010533793616075446,0.0010533793616075446,0.0010533793616075446
2020-07-06,0.0036630537492351434,0.0036630537492351434,0.0036630537492351434
2020-07-07,-0.0025293152749660975,-0.0025293152749660975,-0.0025293152749660975
2020-07-08,0.001810608943505609,0.001810608943505609,0.001810608943505609
2020-07-09,-0.0013139821874821379,-0.0013139821874821379,-0.0013139821874821379
2020-07-10,0.0024164034196776703,0.0024164034196776703,0.0024164034196776703
2020-07-13,-0.002183001100113554,-0.002183001100113554,-0.002183001100113554
2020-07-14,0.0030887139793176212,0.0030887139793176212,0.0030887139793176212
2020-07-15,0.0020963477804608346,0.0020963477804608346,0.0020963477804608346
2020-07-16,-0.0007904743598447295,-0.0007904743598447295,-0.0007904743598447295
2020-07-17,0.0006584331384843665,0.0006584331384843665,0.0006584331384843665
2020-07-20,0.0019497193751512243,0.0019497193751512243,0.0019497193751512243
2020-07-21,0.00039257187924704104,0.00039257187924704104,0.00039257187924704104
2020-07-22,0.0013395700729938074,0.0013395700729938074,0.0013395700729938074
2020-07-23,-0.0029302884317648653,-0.0029302884317648653,-0.0029302884317648653
2020-07-24,-0.0014693443621277384,-0.0014693443621277384,-0.0014693443621277384
2020-07-27,0.0017572714814589184,0.0017572714814589184,0.0017572714814589184
2020-07-28,-0.001556633569765901,-0.001556633569765901,-0.001556633569765901
2020-07-29,0.0029825354241083805,0.0029825354241083805,0.0029825354241083805
2020-07-30,-0.0009131576441082779,-0.0009131576441082779,-0.0009131576441082779
2020-07-31,0.0018543772838651373,0.0018543772838651373,0.0018543772838651373
2020-08-03,0.0018005377519497879,0.0018005377519497879,0.0018005377519497879
2020-08-04,0.0009171830111916765,0.0009171830111916765,0.0009171830111916765
2020-08-05,0.0016504071641427766,0.0016504071641427766,0.0016504071641427766
2020-08-06,0.0017646924066978633,0.0017646924066978633,0.0017646924066978633
2020-08-07,0.00016140604952793303,0.00016140604952793303,0.00016140604952793303
2020-08-10,0.0009201792539661833,0.0009201792539661833,0.0009201792539661833
2020-08-11,-0.0027974583599212834,-0.0027974583599212834,-0.0027974583599212834
2020-08-12,0.0050229900567335065,0.0050229900567335065,0.0050229900567335065
2020-08-13,-0.0007442418273081119,-0.0007442418273081119,-0.0007442418273081119
2020-08-14,-6.617128398644094e-05,-6.617128398644094e-05,-6.617128398644094e-05
2020-08-17,0.0009956514932822338,0.0009956514932822338,0.0009956514932822338
2020-08-18,0.0009557059392540475,0.0009557059392540475,0.0009557059392540475
2020-08-19,-0.0018474064959866602,-0.0018474064959866602,-0.0018474064959866602
2020-08-20,0.0013789667050102786,0.0013789667050102786,0.0013789667050102786
2020-08-21,0.0015387861643277039,0.0015387861643277039,0.0015387861643277039
2020-08-24,0.004561204547684455,0.004561204547684455,0.004561204547684455
2020-08-25,0.0016393400554522417,0.0016393400554522417,0.0016393400554522417
2020-08-26,0.004870878046469725,0.004870878046469725,0.004870878046469725
2020-08-27,0.0008077229750338559,0.0008077229750338559,0.0008077229750338559
2020-08-28,0.003243204585832815,0.003243204585832815,0.003243204585832815
2020-08-31,-0.0011795982826769344,-0.0011795982826769344,-0.0011795982826769344
2020-09-01,0.004018083540474633,0.004018083540474633,0.004018083540474633
2020-09-02,0.008387128348702122,0.008387128348702122,0.008387128348702122
2020-09-03,-0.019731427302457954,-0.019731427302457954,-0.019731427302457954
2020-09-04,-0.00451061561304142,-0.00451061561304142,-0.00451061561304142
2020-09-08,-0.015261822158843261,-0.015261822158843261,-0.015261822158843261
2020-09-09,0.01094413736270245,0.01094413736270245,0.01094413736270245
2020-09-10,-0.00951984256317805,-0.00951984256317805,-0.00951984256317805
2020-09-11,0.0002878789078996808,0.0002878789078996808,0.0002878789078996808
2020-09-14,0.006835538838927196,0.006835538838927196,0.006835538838927196
2020-09-15,0.0028937476647888493,0.0028937476647888493,0.0028937476647888493
2020-09-16,-0.0025981489098558554,-0.0025981489098558554,-0.0025981489098558554
2020-09-17,-0.004741077634307058,-0.004741077634307058,-0.004741077634307058
2020-09-18,-0.006328402614269079,-0.006328402614269079,-0.006328402614269079
2020-09-21,-0.006562024750282698,-0.006562024750282698,-0.006562024750282698
2020-09-22,0.005875491018569161,0.005875491018569161,0.005875491018569161
2020-09-23,-0.013664549722477057,-0.013664549722477057,-0.013664549722477057
2020-09-24,0.0016969647611526093,0.0016969647611526093,0.0016969647611526093
2020-09-25,0.009091859862571314,0.009091859862571314,0.009091859862571314
2020-09-28,0.009167752928262756,0.009167752928262756,0.009167752928262756
